"Data"	"Sessio"	"Realitzat"	"Hora"	"Durada"	"Altitud"	"Pressio"	"Rellancaments"	"Fallida"	"Sondes"
2015-03-12	"nit"	"Si"	"00:38:08"	97	28124	15.3	0	"Correcte"	1
2015-03-13	"mati"	"Si"	"12:23:52"	83	25932	21.6	0	"Correcte"	1
2015-03-13	"nit"	"Si"	"00:35:08"	94	27050	18.2	0	"Correcte"	1
2015-03-14	"mati"	"Si"	"12:05:06"	63	19332	61.2	0	"Correcte"	1
2015-03-14	"nit"	"Si"	"00:38:11"	97	24139	28.7	0	"Correcte"	1
2015-03-15	"mati"	"Si"	"12:31:04"	90	28215	15.1	0	"Correcte"	1
2015-03-15	"nit"	"Si"	"00:33:23"	92	26014	21.3	0	"Correcte"	1
2015-03-16	"mati"	"Si"	"12:38:23"	97	25545	22.9	0	"Correcte"	1
2015-03-16	"nit"	"Si"	"00:07:03"	65	20036	54.7	0	"Correcte"	1
2015-03-17	"mati"	"Si"	"12:39:06"	98	26869	18.6	0	"Correcte"	1
2015-03-17	"nit"	"Si"	"00:04:42"	63	15963	104.3	0	"Correcte"	1
2015-03-18	"mati"	"Si"	"12:21:02"	80	22309	38.2	0	"Correcte"	1
2015-03-18	"nit"	"Si"	"00:18:54"	78	20348	51.9	0	"Correcte"	1
2015-03-19	"mati"	"Si"	"12:51:56"	110	29813	11.7	0	"Correcte"	1
2015-03-19	"nit"	"Si"	"00:20:51"	80	22637	36	0	"Correcte"	1
2015-03-20	"mati"	"Si"	"12:23:47"	82	25450	23	0	"Correcte"	1
2015-03-20	"nit"	"Si"	"00:14:47"	74	20534	49.9	0	"Correcte"	1
2015-03-21	"mati"	"Si"	"12:34:19"	93	26774	18.6	0	"Correcte"	1
2015-03-21	"nit"	"Si"	"00:11:18"	69	17003	87.1	0	"Correcte"	1
2015-03-22	"mati"	"Si"	"12:00:06"	58	14345	131.9	0	"Correcte"	1
2015-03-22	"nit"	"Si"	"00:31:17"	90	27142	17.4	0	"Correcte"	1
2015-03-23	"mati"	"Si"	"12:30:00"	89	24115	28	0	"Correcte"	1
2015-03-23	"nit"	"Si"	"00:23:31"	82	20624	48.5	0	"Correcte"	1
2015-03-24	"mati"	"Si"	"11:55:00"	53	13631	145.8	0	"Correcte"	1
2015-03-24	"nit"	"Si"	"00:29:01"	88	24370	26.6	0	"Correcte"	1
2015-03-25	"mati"	"Si"	"12:08:44"	67	18515	67.9	0	"Correcte"	1
2015-03-25	"nit"	"Si"	"00:39:09"	98	27677	15.8	0	"Correcte"	1
2015-03-26	"mati"	"Si"	"12:38:10"	97	29905	11.3	0	"Correcte"	1
2015-03-26	"nit"	"Si"	"00:52:19"	111	28395	14.3	0	"Correcte"	1
2015-03-27	"mati"	"Si"	"12:42:08"	101	27378	16.7	0	"Correcte"	1
2015-03-27	"nit"	"Si"	"00:51:22"	110	29786	11.4	0	"Correcte"	1
2015-03-28	"mati"	"Si"	"12:43:30"	102	28959	12.8	0	"Correcte"	1
2015-03-28	"nit"	"Si"	"00:38:15"	97	29705	11.4	0	"Correcte"	1
2015-03-29	"mati"	"Si"	"12:36:05"	95	30047	10.7	0	"Correcte"	1
2015-03-29	"nit"	"Si"	"00:03:50"	62	17711	79.5	0	"Correcte"	1
2015-03-30	"mati"	"Si"	"12:43:08"	102	30037	10.7	0	"Correcte"	1
2015-03-30	"nit"	"Si"	"00:39:18"	98	27171	17	0	"Correcte"	1
2015-03-31	"mati"	"Si"	"12:47:16"	106	30992	9.3	0	"Correcte"	1
2015-03-31	"nit"	"Si"	"00:46:12"	105	29401	12	0	"Correcte"	1
2015-04-01	"mati"	"Si"	"12:39:08"	98	30051	10.9	0	"Correcte"	1
2015-04-01	"nit"	"Si"	"00:28:00"	87	25812	21.3	0	"Correcte"	1
2015-04-02	"mati"	"Si"	"12:23:10"	82	23764	29.5	0	"Correcte"	1
2015-04-02	"nit"	"Si"	"00:29:00"	88	23517	30.7	0	"Correcte"	1
2015-04-03	"mati"	"Si"	"12:15:46"	75	23431	27.7	0	"Correcte"	1
2015-04-03	"nit"	"Si"	"00:22:55"	82	23610	30.1	0	"Correcte"	1
2015-04-04	"mati"	"Si"	"12:30:02"	89	24965	23.9	0	"Correcte"	1
2015-04-04	"nit"	"Si"	"00:26:57"	86	23442	30.6	0	"Correcte"	1
2015-04-05	"mati"	"Si"	"12:25:57"	85	22457	35.8	0	"Correcte"	1
2015-04-05	"nit"	"Si"	"00:39:08"	98	24594	25.3	0	"Correcte"	1
2015-04-06	"mati"	"Si"	"12:24:58"	84	23064	32.4	0	"Correcte"	1
2015-04-06	"nit"	"Si"	"00:14:49"	74	22717	34.5	0	"Correcte"	1
2015-04-07	"mati"	"Si"	"12:23:54"	83	24523	25.9	0	"Correcte"	1
2015-04-07	"nit"	"Si"	"00:46:30"	105	29539	11.8	0	"Correcte"	1
2015-04-08	"mati"	"Si"	"12:23:56"	82	25452	22.2	0	"Correcte"	1
2015-04-08	"nit"	"Si"	"00:29:14"	88	26810	18	0	"Correcte"	1
2015-04-09	"mati"	"Si"	"12:09:46"	68	19726	56.6	0	"Correcte"	1
2015-04-09	"nit"	"Si"	"00:39:09"	98	29215	12.4	0	"Correcte"	1
2015-04-10	"mati"	"Si"	"12:37:08"	96	29724	11.5	0	"Correcte"	1
2015-04-10	"nit"	"Si"	"00:25:10"	84	24237	27.2	0	"Correcte"	1
2015-04-11	"mati"	"Si"	"12:41:09"	100	28174	14.6	0	"Correcte"	1
2015-04-11	"nit"	"Si"	"00:37:07"	96	23684	29.9	0	"Correcte"	1
2015-04-12	"mati"	"Si"	"12:00:37"	59	17811	77.7	0	"Correcte"	1
2015-04-12	"nit"	"Si"	"00:35:04"	94	26677	18.7	0	"Correcte"	1
2015-04-13	"mati"	"Si"	"12:38:06"	97	28926	13.2	0	"Correcte"	1
2015-04-13	"nit"	"Si"	"00:28:01"	87	24485	26.6	0	"Correcte"	1
2015-04-14	"mati"	"Si"	"12:23:54"	83	25794	21.5	0	"Correcte"	1
2015-04-14	"nit"	"Si"	"00:15:50"	75	21212	45.1	0	"Correcte"	1
2015-04-15	"mati"	"Si"	"12:15:49"	74	20456	50.9	0	"Correcte"	1
2015-04-15	"nit"	"Si"	"00:04:59"	63	17182	86.1	0	"Correcte"	1
2015-04-16	"mati"	"Si"	"12:09:42"	68	17142	86.9	0	"Correcte"	1
2015-04-16	"nit"	"Si"	"00:25:54"	85	21317	44.6	0	"Correcte"	1
2015-04-17	"mati"	"Si"	"12:44:12"	103	29440	12.6	0	"Correcte"	1
2015-04-17	"nit"	"Si"	"00:28:58"	88	26053	21.3	0	"Correcte"	1
2015-04-18	"mati"	"Si"	"12:45:16"	104	28481	14.4	0	"Correcte"	1
2015-04-18	"nit"	"Si"	"00:30:02"	89	27456	16.9	0	"Correcte"	1
2015-04-19	"mati"	"Si"	"12:32:25"	91	24146	28.3	0	"Correcte"	1
2015-04-19	"nit"	"Si"	"00:06:39"	65	18307	71.8	0	"Correcte"	1
2015-04-20	"mati"	"Si"	"12:43:13"	102	29096	12.9	0	"Correcte"	1
2015-04-20	"nit"	"Si"	"00:11:48"	70	19861	56.3	0	"Correcte"	1
2015-04-21	"mati"	"Si"	"12:44:12"	103	28235	14.9	0	"Correcte"	1
2015-04-21	"nit"	"Si"	"00:18:52"	78	22689	35.9	0	"Correcte"	1
2015-04-22	"mati"	"Si"	"11:43:45"	42	14176	125.7	0	"Correcte"	1
2015-04-22	"nit"	"Si"	"00:39:10"	98	27989	15.4	0	"Correcte"	1
2015-04-23	"mati"	"Si"	"12:39:05"	98	29185	12.9	0	"Correcte"	1
2015-04-23	"nit"	"Si"	"00:29:11"	87	25392	23.1	1	"B3 "	2
2015-04-24	"mati"	"Si"	"12:52:47"	108	30364	10.9	0	"Correcte"	1
2015-04-24	"nit"	"Si"	"00:16:49"	76	22258	38.1	0	"Correcte"	1
2015-04-25	"mati"	"Si"	"12:42:11"	101	30315	11	0	"Correcte"	1
2015-04-25	"nit"	"Si"	"00:38:20"	97	27513	16.7	0	"Correcte"	1
2015-04-26	"mati"	"Si"	"12:44:11"	103	29972	11.6	0	"Correcte"	1
2015-04-26	"nit"	"Si"	"00:25:11"	84	23595	30.8	0	"Correcte"	1
2015-04-27	"mati"	"Si"	"12:36:52"	84	23311	32.3	1	"B5 "	2
2015-04-27	"nit"	"Si"	"00:38:08"	97	27759	16.2	0	"Correcte"	1
2015-04-28	"mati"	"Si"	"12:47:11"	106	29131	13.2	0	"Correcte"	1
2015-04-28	"nit"	"Si"	"00:02:37"	61	18349	71.7	0	"Correcte"	1
2015-04-29	"mati"	"Si"	"12:14:45"	73	21281	44.8	0	"Correcte"	1
2015-04-29	"nit"	"Si"	"00:50:16"	109	30471	10.8	0	"Correcte"	1
2015-04-30	"mati"	"Si"	"12:40:06"	99	29488	12.5	0	"Correcte"	1
2015-04-30	"nit"	"Si"	"00:44:13"	103	29337	12.7	0	"Correcte"	1
2015-05-01	"mati"	"Si"	"12:48:14"	107	29484	12.4	0	"Correcte"	1
2015-05-01	"nit"	"Si"	"00:46:14"	105	30462	10.7	0	"Correcte"	1
2015-05-01	"mati"	"Si"	"12:48:14"	107	29484	12.4	0	"Correcte"	1
2015-05-01	"nit"	"Si"	"00:46:14"	105	30462	10.7	0	"Correcte"	1
2015-05-03	"mati"	"No"	NA	NA	NA	NA	0	"B2 "	1
2015-05-03	"nit"	"No"	NA	NA	NA	NA	NA	"NA "	1
2015-05-04	"mati"	"Si"	"12:34:01"	93	24832	25.7	0	"Correcte"	1
2015-05-04	"nit"	"Si"	"00:16:46"	76	22659	36.4	0	"Correcte"	1
2015-05-05	"mati"	"Si"	"12:05:41"	64	16930	92.1	0	"Correcte"	1
2015-05-05	"nit"	"Si"	"00:08:50"	67	21272	45.5	0	"Correcte"	1
2015-05-06	"mati"	"Si"	"12:30:01"	89	26749	19	0	"Correcte"	1
2015-05-06	"nit"	"Si"	"01:05:17"	100	30134	11.4	1	"B1 "	2
2015-05-07	"mati"	"Si"	"12:46:48"	101	28243	15.1	0	"Correcte"	1
2015-05-07	"nit"	"Si"	"00:16:51"	76	19877	57.3	0	"Correcte"	1
2015-05-08	"mati"	"Si"	"12:46:15"	105	29489	12.6	0	"Correcte"	1
2015-05-08	"nit"	"No"	NA	NA	NA	NA	1	"B7 B8"	2
2015-05-09	"mati"	"No"	NA	NA	NA	NA	1	"B10 B9"	2
2015-05-09	"nit"	"Si"	"23:52:28"	51	15152	109.5	0	"Correcte"	1
2015-05-10	"mati"	"Si"	"11:58:52"	57	17925	78.2	0	"Correcte"	1
2015-05-10	"nit"	"Si"	"00:27:19"	86	26466	20.2	0	"Correcte"	1
2015-05-11	"mati"	"Si"	"12:28:01"	87	25025	25.3	0	"Correcte"	1
2015-05-11	"nit"	"Si"	"00:18:52"	78	24369	28.2	0	"Correcte"	1
2015-05-12	"mati"	"Si"	"12:43:21"	102	26543	20.1	0	"Correcte"	1
2015-05-12	"nit"	"Si"	"00:43:35"	102	28310	15.4	0	"Correcte"	1
2015-05-13	"mati"	"Si"	"12:40:33"	99	29903	12.1	0	"Correcte"	1
2015-05-13	"nit"	"Si"	"00:40:08"	99	28511	14.9	0	"Correcte"	1
2015-05-14	"mati"	"No"	NA	NA	NA	NA	1	"B8 B7"	2
2015-05-14	"nit"	"Si"	"23:43:22"	42	10635	248.1	0	"Correcte"	1
2015-05-15	"mati"	"Si"	"12:42:12"	101	27113	18.4	0	"Correcte"	1
2015-05-15	"nit"	"Si"	"00:47:15"	106	26281	21	0	"Correcte"	1
2015-05-16	"mati"	"Si"	"12:35:18"	94	23722	31.4	0	"Correcte"	1
2015-05-16	"nit"	"Si"	"00:24:08"	83	24643	27.2	0	"Correcte"	1
2015-05-17	"mati"	"Si"	"12:26:57"	86	26320	20.8	0	"Correcte"	1
2015-05-17	"nit"	"Si"	"00:29:19"	88	26568	20	0	"Correcte"	1
2015-05-18	"mati"	"Si"	"11:54:31"	53	15891	108.4	0	"Correcte"	1
2015-05-18	"nit"	"Si"	"00:08:42"	67	20234	54.1	0	"Correcte"	1
2015-05-19	"mati"	"Si"	"12:24:55"	84	22260	39.2	0	"Correcte"	1
2015-05-19	"nit"	"Si"	"00:06:43"	65	11977	196.6	0	"Correcte"	1
2015-05-20	"mati"	"Si"	"12:36:19"	95	25135	25.2	0	"Correcte"	1
2015-05-20	"nit"	"Si"	"23:46:26"	45	9970	267.8	0	"Correcte"	1
2015-05-21	"mati"	"Si"	"12:29:39"	88	22672	37	0	"Correcte"	1
2015-05-21	"nit"	"Si"	"00:32:00"	91	25061	25.5	0	"Correcte"	1
2015-05-22	"mati"	"Si"	"12:30:18"	89	24957	26	0	"Correcte"	1
2015-05-22	"nit"	"Si"	"00:50:18"	109	28264	15.6	0	"Correcte"	1
2015-05-23	"mati"	"Si"	"12:48:14"	107	29254	13.4	0	"Correcte"	1
2015-05-23	"nit"	"Si"	"00:17:08"	76	20376	53.2	0	"Correcte"	1
2015-05-24	"mati"	"Si"	"12:46:13"	105	28449	15.3	0	"Correcte"	1
2015-05-24	"nit"	"Si"	"00:22:53"	82	23976	30.3	0	"Correcte"	1
2015-05-25	"mati"	"Si"	"12:40:18"	99	26965	19.1	0	"Correcte"	1
2015-05-25	"nit"	"Si"	"00:05:40"	64	17354	86.1	0	"Correcte"	1
2015-05-26	"mati"	"Si"	"12:12:51"	71	18797	68.5	0	"Correcte"	1
2015-05-26	"nit"	"Si"	"00:20:54"	80	24349	28.5	0	"Correcte"	1
2015-05-27	"mati"	"Si"	"12:34:04"	93	25240	24.9	0	"Correcte"	1
2015-05-27	"nit"	"Si"	"23:41:19"	40	13341	143.9	0	"Correcte"	1
2015-05-28	"mati"	"Si"	"12:37:03"	96	26684	19.9	0	"Correcte"	1
2015-05-28	"nit"	"Si"	"00:33:02"	92	27586	17.4	0	"Correcte"	1
2015-05-29	"mati"	"Si"	"12:40:25"	99	27484	17.6	0	"Correcte"	1
2015-05-29	"nit"	"Si"	"01:43:16"	113	30147	11.8	1	"B10 "	2
2015-05-30	"mati"	"Si"	"12:31:15"	90	26013	22	0	"Correcte"	1
2015-05-30	"nit"	"Si"	"23:52:26"	51	13716	152.8	0	"Correcte"	1
2015-05-31	"mati"	"Si"	"12:30:01"	89	24155	29.4	0	"Correcte"	1
2015-05-31	"nit"	"Si"	"00:36:08"	95	26587	20.2	0	"Correcte"	1
2015-06-01	"mati"	"Si"	"12:29:19"	88	25707	23.1	0	"Correcte"	1
2015-06-01	"nit"	"Si"	"23:57:31"	56	17947	78.3	0	"Correcte"	1
2015-06-02	"mati"	"Si"	"12:12:50"	72	20061	56.1	0	"Correcte"	1
2015-06-02	"nit"	"Si"	"23:55:33"	54	16673	96.8	0	"Correcte"	1
2015-06-03	"mati"	"Si"	"12:19:57"	79	22043	41.3	0	"Correcte"	1
2015-06-03	"nit"	"Si"	"00:53:19"	112	31865	9.3	0	"Correcte"	1
2015-06-04	"mati"	"Si"	"12:36:26"	95	27579	17.6	0	"Correcte"	1
2015-06-04	"nit"	"Si"	"00:46:12"	105	29484	13.3	0	"Correcte"	1
2015-06-05	"mati"	"Si"	"12:32:21"	91	24280	29.2	0	"Correcte"	1
2015-06-05	"nit"	"Si"	"00:23:14"	80	21904	42.4	2	"B3 B5"	3
2015-06-06	"mati"	"Si"	"12:20:57"	80	22136	40.8	0	"Correcte"	1
2015-06-06	"nit"	"Si"	"00:24:26"	83	23785	31.6	0	"Correcte"	1
2015-06-07	"mati"	"Si"	"12:40:10"	99	26898	19.7	0	"Correcte"	1
2015-06-07	"nit"	"Si"	"01:20:40"	97	28591	15.2	1	"B12 "	2
2015-06-08	"mati"	"Si"	"12:25:55"	85	24565	28	0	"Correcte"	1
2015-06-08	"nit"	"Si"	"00:36:11"	95	24756	27.1	0	"Correcte"	1
2015-06-09	"mati"	"Si"	"12:50:18"	109	29690	12.9	0	"Correcte"	1
2015-06-09	"nit"	"Si"	"00:46:15"	105	28307	15.7	0	"Correcte"	1
2015-06-10	"mati"	"Si"	"12:05:07"	63	17390	86.9	0	"Correcte"	1
2015-06-10	"nit"	"Si"	"00:33:03"	92	25384	24.7	0	"Correcte"	1
2015-06-11	"mati"	"Si"	"12:33:08"	91	25889	22.9	0	"Correcte"	1
2015-06-11	"nit"	"Si"	"00:12:46"	72	18554	72.4	0	"Correcte"	1
2015-06-12	"mati"	"Si"	"12:03:52"	62	17389	86.8	0	"Correcte"	1
2015-06-12	"nit"	"Si"	"00:01:40"	60	17495	85.5	0	"Correcte"	1
2015-06-13	"mati"	"Si"	"12:18:51"	78	22157	40.9	0	"Correcte"	1
2015-06-13	"nit"	"Si"	"23:46:22"	45	11728	208.6	0	"Correcte"	1
2015-06-14	"mati"	"Si"	"12:38:33"	97	26862	19.7	0	"Correcte"	1
2015-06-14	"nit"	"Si"	"00:24:59"	84	23839	31.5	0	"Correcte"	1
2015-06-15	"mati"	"Si"	"12:05:40"	64	20058	57.3	0	"Correcte"	1
2015-06-15	"nit"	"Si"	"00:37:30"	96	26441	21.2	0	"Correcte"	1
2015-06-16	"mati"	"Si"	"12:20:52"	80	22474	39.1	0	"Correcte"	1
2015-06-16	"nit"	"Si"	"00:14:47"	74	19800	59.8	0	"Correcte"	1
2015-06-17	"mati"	"Si"	"12:18:49"	77	21824	43.3	0	"Correcte"	1
2015-06-17	"nit"	"Si"	"00:15:47"	75	20036	57.6	0	"Correcte"	1
2015-06-18	"mati"	"Si"	"12:34:23"	93	26540	21	0	"Correcte"	1
2015-06-18	"nit"	"Si"	"00:22:56"	82	24468	28.8	0	"Correcte"	1
2015-06-19	"mati"	"Si"	"12:16:06"	74	22548	38.7	0	"Correcte"	1
2015-06-19	"nit"	"Si"	"00:30:02"	89	22548	38.7	0	"Correcte"	1
2015-06-20	"mati"	"Si"	"11:57:45"	56	15434	119.1	0	"Correcte"	1
2015-06-20	"nit"	"Si"	"00:22:54"	82	22454	39.4	0	"Correcte"	1
2015-06-21	"mati"	"Si"	"12:35:06"	94	25542	24.3	0	"Correcte"	1
2015-06-21	"nit"	"Si"	"00:35:06"	94	27432	18.4	0	"Correcte"	1
2015-06-22	"mati"	"Si"	"12:18:51"	77	21455	45.9	0	"Correcte"	1
2015-06-22	"nit"	"Si"	"00:19:11"	78	22107	41.7	0	"Correcte"	1
2015-06-23	"mati"	"Si"	"12:11:56"	70	20335	55.1	0	"Correcte"	1
2015-06-23	"nit"	"Si"	"00:38:06"	97	24842	27.2	0	"Correcte"	1
2015-06-24	"mati"	"Si"	"12:09:20"	67	19116	66.8	0	"Correcte"	1
2015-06-24	"nit"	"Si"	"00:26:00"	85	24343	29.6	0	"Correcte"	1
2015-06-25	"mati"	"Si"	"12:22:53"	82	24024	31	0	"Correcte"	1
2015-06-25	"nit"	"Si"	"00:42:11"	101	29568	13.4	0	"Correcte"	1
2015-06-26	"mati"	"Si"	"12:34:01"	93	28032	16.7	0	"Correcte"	1
2015-06-26	"nit"	"Si"	"00:39:24"	98	23444	33.9	0	"Correcte"	1
2015-06-27	"mati"	"Si"	"12:17:04"	75	21282	47.4	0	"Correcte"	1
2015-06-27	"nit"	"Si"	"00:08:40"	67	18163	78.2	0	"Correcte"	1
2015-06-28	"mati"	"Si"	"12:34:05"	93	24873	27.1	0	"Correcte"	1
2015-06-28	"nit"	"Si"	"00:38:08"	97	28252	16.3	0	"Correcte"	1
2015-06-29	"mati"	"Si"	"12:14:02"	72	22285	40.8	0	"Correcte"	1
2015-06-29	"nit"	"Si"	"00:18:02"	77	22657	38.6	0	"Correcte"	1
2015-06-30	"mati"	"Si"	"12:22:56"	82	24328	29.8	0	"Correcte"	1
2015-06-30	"nit"	"Si"	"00:22:54"	82	24102	30.9	0	"Correcte"	1
2015-07-01	"mati"	"Si"	"11:54:44"	53	15423	122.6	0	"Correcte"	1
2015-07-01	"nit"	"Si"	"23:45:26"	44	13226	157	0	"Correcte"	1
2015-07-02	"mati"	"Si"	"12:31:24"	90	24344	29.7	0	"Correcte"	1
2015-07-02	"nit"	"Si"	"00:06:40"	65	19626	62.4	0	"Correcte"	1
2015-07-03	"mati"	"Si"	"12:33:14"	92	26379	21.8	0	"Correcte"	1
2015-07-03	"nit"	"Si"	"00:16:10"	75	19224	66.4	0	"Correcte"	1
2015-07-04	"mati"	"Si"	"12:37:23"	96	25981	23.1	0	"Correcte"	1
2015-07-04	"nit"	"Si"	"00:27:57"	87	24070	30.9	0	"Correcte"	1
2015-07-05	"mati"	"Si"	"12:41:11"	100	28773	15.2	0	"Correcte"	1
2015-07-05	"nit"	"Si"	"00:22:55"	82	23928	31.5	0	"Correcte"	1
2015-07-06	"mati"	"Si"	"12:32:16"	91	25355	25.3	0	"Correcte"	1
2015-07-06	"nit"	"Si"	"00:08:04"	66	20034	58.1	0	"Correcte"	1
2015-07-07	"mati"	"Si"	"12:24:56"	84	24628	28.2	0	"Correcte"	1
2015-07-07	"nit"	"Si"	"00:14:45"	74	19258	65.7	0	"Correcte"	1
2015-07-08	"mati"	"Si"	"12:20:15"	79	21128	49	0	"Correcte"	1
2015-07-08	"nit"	"Si"	"23:46:26"	45	11590	225.2	0	"Correcte"	1
2015-07-09	"mati"	"Si"	"12:11:43"	70	18609	73.1	0	"Correcte"	1
2015-07-09	"nit"	"Si"	"01:12:10"	94	27968	17.2	1	"B1 "	2
2015-07-10	"mati"	"Si"	"12:46:13"	105	28695	15.4	0	"Correcte"	1
2015-07-10	"nit"	"Si"	"00:41:07"	100	28585	15.7	0	"Correcte"	1
2015-07-11	"mati"	"Si"	"12:41:25"	100	27842	17.6	0	"Correcte"	1
2015-07-11	"nit"	"Si"	"00:59:25"	118	30470	11.9	0	"Correcte"	1
2015-07-12	"mati"	"Si"	"12:42:51"	101	28092	16.9	0	"Correcte"	1
2015-07-12	"nit"	"Si"	"00:39:10"	98	28135	16.7	0	"Correcte"	1
2015-07-13	"mati"	"Si"	"12:16:49"	75	19278	66	0	"Correcte"	1
2015-07-13	"nit"	"Si"	"00:14:48"	74	20279	56.2	0	"Correcte"	1
2015-07-14	"mati"	"Si"	"12:23:56"	83	23636	33.2	0	"Correcte"	1
2015-07-14	"nit"	"Si"	"00:22:55"	82	24490	29.2	0	"Correcte"	1
2015-07-15	"mati"	"Si"	"12:37:06"	96	29458	13.8	0	"Correcte"	1
2015-07-15	"nit"	"Si"	"00:39:49"	86	24133	30.8	1	"B2 "	2
2015-07-16	"mati"	"Si"	"13:20:57"	104	27932	17.2	1	"B4 "	2
2015-07-16	"nit"	"Si"	"00:49:16"	108	28773	15.2	0	"Correcte"	1
2015-07-17	"mati"	"Si"	"12:18:52"	78	20772	52	0	"Correcte"	1
2015-07-17	"nit"	"Si"	"00:31:00"	90	23892	32.1	0	"Correcte"	1
2015-07-18	"mati"	"Si"	"12:20:08"	79	22067	42.7	0	"Correcte"	1
2015-07-18	"nit"	"Si"	"00:28:03"	87	23717	33.1	0	"Correcte"	1
2015-07-19	"mati"	"Si"	"12:35:04"	94	26554	21.2	0	"Correcte"	1
2015-07-19	"nit"	"Si"	"00:42:12"	101	29568	13.6	0	"Correcte"	1
2015-07-20	"mati"	"Si"	"12:32:23"	91	23955	31.8	0	"Correcte"	1
2015-07-20	"nit"	"Si"	"00:21:52"	81	21620	45.8	0	"Correcte"	1
2015-07-21	"mati"	"Si"	"12:19:51"	79	22057	42.8	0	"Correcte"	1
2015-07-21	"nit"	"Si"	"00:49:17"	108	30428	11.9	0	"Correcte"	1
2015-07-22	"mati"	"Si"	"12:24:57"	84	22907	37.4	0	"Correcte"	1
2015-07-22	"nit"	"Si"	"02:40:46"	220	26538	21.3	0	"Correcte"	1
2015-07-23	"mati"	"Si"	"12:21:08"	80	23576	33.6	0	"Correcte"	1
2015-07-23	"nit"	"Si"	"00:18:51"	78	20928	51.1	0	"Correcte"	1
2015-07-24	"mati"	"Si"	"12:35:04"	94	25662	24.5	0	"Correcte"	1
2015-07-24	"nit"	"Si"	"00:21:24"	75	20265	56.5	1	"B7 "	2
2015-07-25	"mati"	"Si"	"12:13:47"	73	20039	58.7	0	"Correcte"	1
2015-07-25	"nit"	"Si"	"00:41:31"	100	27625	18.1	0	"Correcte"	1
2015-07-26	"mati"	"Si"	"12:30:30"	89	22456	39.9	0	"Correcte"	1
2015-07-26	"nit"	"Si"	"00:32:49"	91	21714	44.9	1	"B7"	2
2015-07-27	"mati"	"Si"	"12:32:01"	91	20873	51.2	0	"Correcte"	1
2015-07-27	"nit"	"Si"	"00:14:46"	74	17771	84	0	"Correcte"	1 
2015-07-28	"mati"	"Si"	"12:27:59"	87	23428	34.4	0	"Correcte"	1
2015-07-28	"nit"	"Si"	"00:39:10"	98	27991	17.2	0	"Correcte"	1
2015-07-29	"mati"	"Si"	"12:46:17"	105	28655	15.6	0	"Correcte"	1
2015-07-29	"nit"	"Si"	"00:53:29"	112	30570	11.8	0	"Correcte"	1
2015-07-30	"mati"	"Si"	"12:30:00"	89	26406	22	0	"Correcte"	1
2015-07-30	"nit"	"Si"	"00:38:05"	97	26991	20	0	"Correcte"	1
2015-07-31	"mati"	"Si"	"12:44:10"	103	29019	14.9	0	"Correcte"	1
2015-07-31	"nit"	"Si"	"00:22:54"	82	19706	61.2	0	"Correcte"	1
2015-08-01	"mati"	"Si"	"12:36:02"	95	28926	15	0	"Correcte"	1
2015-08-01	"nit"	"Si"	"00:36:21"	95	26815	20.6	0	"Correcte"	1
2015-08-02	"mati"	"Si"	"12:40:30"	99	27263	19.3	0	"Correcte"	1
2015-08-02	"nit"	"Si"	"00:54:20"	113	29178	14.4	0	"Correcte"	1
2015-08-03	"mati"	"Si"	"12:42:09"	101	26388	22	0	"Correcte"	1
2015-08-03	"nit"	"Si"	"00:28:00"	87	25637	24.5	0	"Correcte"	1
2015-08-04	"mati"	"Si"	"12:34:01"	93	26449	21.6	0	"Correcte"	1
2015-08-04	"nit"	"Si"	"00:22:55"	82	21211	48.6	0	"Correcte"	1
2015-08-05	"mati"	"Si"	"12:30:00"	89	23109	36.2	0	"Correcte"	1
2015-08-05	"nit"	"Si"	"00:12:47"	71	19275	66	0	"Correcte"	1
2015-08-06	"mati"	"Si"	"12:17:49"	77	19626	62.2	0	"Correcte"	1
2015-08-06	"nit"	"Si"	"00:22:56"	82	20624	53.1	0	"Correcte"	1
2015-08-07	"mati"	"Si"	"12:36:04"	95	25049	26.7	0	"Correcte"	1
2015-08-07	"nit"	"Si"	"00:48:30"	107	30100	12.5	0	"Correcte"	1
2015-08-08	"mati"	"Si"	"12:33:02"	92	26275	22.3	0	"Correcte"	1
2015-08-08	"nit"	"Si"	"00:34:03"	93	28945	14.9	0	"Correcte"	1
2015-08-09	"mati"	"Si"	"12:30:27"	89	25090	26.7	0	"Correcte"	1
2015-08-09	"nit"	"Si"	"00:45:13"	104	29829	13.1	0	"Correcte"	1
2015-08-10	"mati"	"Si"	"11:56:29"	55	17161	91.9	0	"Correcte"	1
2015-08-10	"nit"	"Si"	"00:43:13"	102	28754	15.3	0	"Correcte"	1
2015-08-11	"mati"	"Si"	"12:33:05"	92	26472	21.6	0	"Correcte"	1
2015-08-11	"nit"	"Si"	"00:44:13"	103	27965	17.3	0	"Correcte"	1
2015-08-12	"mati"	"Si"	"12:39:08"	98	29116	14.6	0	"Correcte"	1
2015-08-12	"nit"	"Si"	"00:37:03"	96	28561	15.8	0	"Correcte"	1
2015-08-13	"mati"	"Si"	"12:26:58"	86	25267	25.9	0	"Correcte"	1
2015-08-13	"nit"	"Si"	"00:35:03"	94	28283	16.4	0	"Correcte"	1
2015-08-14	"mati"	"Si"	"12:25:53"	84	25712	24.1	0	"Correcte"	1
2015-08-14	"nit"	"Si"	"00:22:56"	82	22879	37.2	0	"Correcte"	1
